s1,µA1,s2,µA2,s3,µA3,s4,µA4,Sensor 1 y(0.1),Sensor 2 y(0.1),Sensor 3 y(0.1),Sensor 4 y(0.1),Sensor 1 y(0.01),Sensor 2 y(0.01),Sensor 3 y(0.01),Sensor 4 y(0.01),Sensor 1 y(0.001),Sensor 2 y(0.001),Sensor 3 y(0.001),Sensor 4 y(0.001)
2414.25,0.0116825,2414.25,0.877147,2414.25,2.43498,2414.25,30.2848,0.010514250000000001,0.7959170999999999,2.1956740000000003,27.34024,0.011565675,0.87631941,2.4157654,30.084754000000004,0.0116708175,0.884359641,2.43777454,30.3592054
2414.5,0.0116825,2414.5,0.876193,2414.5,2.43975,2414.5,30.2905,0.010514250000000001,0.7893369,2.191959,27.256890000000002,0.011565675,0.86836599,2.4106779,29.982009,0.0116708175,0.876268899,2.43254979,30.2545209
2414.75,0.0116825,2414.75,0.884776,2414.75,2.43259,2414.75,30.2285,0.010514250000000001,0.789432,2.195059,27.255250000000004,0.011565675,0.8675168999999999,2.4152809,29.986975,0.0116708175,0.87532539,2.43730309,30.260147500000002
2415.0,0.0116825,2415.0,0.881915,2415.0,2.43259,2415.0,30.2504,0.010514250000000001,0.7960123000000001,2.1893309999999997,27.20784,0.011565675,0.87589963,2.4082641,29.926434,0.0116708175,0.883888363,2.4301574099999996,30.1982934
2415.25,0.0112057,2415.25,0.873332,2415.25,2.43438,2415.25,30.1923,0.010466570000000001,0.7928652,2.18951,27.219549999999998,0.011560906999999999,0.87301002,2.408282,29.947315,0.0116703407,0.881024502,2.4301591999999994,30.2200915
2415.5,0.0116825,2415.5,0.871902,2415.5,2.43593,2415.5,30.177,0.01013281,0.7858558,2.191097,27.17154,0.011098411,0.8645843799999999,2.4100517,29.890224,0.011194971100000001,0.8724572380000001,2.43194717,30.1620924
2415.75,0.0112057,2415.75,0.86904,2415.75,2.43641,2415.75,30.1851,0.010466570000000001,0.7844256,2.1923850000000003,27.160110000000003,0.011560906999999999,0.8631543599999999,2.4115755,29.875311,0.0116703407,0.871027236,2.4334945500000003,30.1468311
2416.0,0.0112057,2416.0,0.873809,2416.0,2.43546,2416.0,30.1603,0.010085130000000001,0.7826129000000001,2.1926740000000002,27.16411,0.011093643,0.8603972900000001,2.4120364,29.883001,0.011194494300000002,0.8681757290000001,2.43397264,30.1548901
2416.25,0.0116825,2416.25,0.870948,2416.25,2.43736,2416.25,30.1746,0.01013281,0.786142,2.192104,27.145699999999998,0.011098411,0.8650422999999999,2.4111244,29.85884,0.011194971100000001,0.8729323299999999,2.43302644,30.130154
2416.5,0.0116825,2416.5,0.871425,2416.5,2.44022,2416.5,30.2597,0.010514250000000001,0.7839009,2.1939100000000002,27.165650000000003,0.011565675,0.86224329,2.4130149999999997,29.873705,0.0116708175,0.8700775290000001,2.4349255,30.144510500000003
2416.75,0.0116825,2416.75,0.870948,2416.75,2.4407,2416.75,30.3391,0.010514250000000001,0.7842348,2.1962460000000004,27.24167,0.011565675,0.86270598,2.4158226000000003,29.957897,0.0116708175,0.8705530979999999,2.4377802600000003,30.2295197
2417.0,0.0116825,2417.0,0.873451,2417.0,2.43879,2417.0,30.3649,0.010514250000000001,0.7841035000000001,2.1964390000000003,27.307769999999998,0.011565675,0.86226355,2.4162739,30.035966999999996,0.0116708175,0.8700795550000001,2.43825739,30.3087867
2417.25,0.0116825,2417.25,0.876193,2417.25,2.4407,2417.25,30.3143,0.010514250000000001,0.7863801,2.1951020000000003,27.323349999999998,0.011565675,0.86474391,2.4144211999999996,30.060744999999997,0.0116708175,0.872580291,2.43635312,30.3344845
2417.5,0.0116825,2417.5,0.875239,2417.5,2.44118,2417.5,30.2824,0.010514250000000001,0.7884783000000001,2.1966780000000004,27.27968,0.011565675,0.86742153,2.4162978,30.010838,0.0116708175,0.875315853,2.43825978,30.2839538
2417.75,0.0116825,2417.75,0.875597,2417.75,2.44213,2417.75,30.2647,0.010514250000000001,0.7877509,2.1971570000000002,27.25239,0.011565675,0.8664901899999999,2.4167777,29.979398999999997,0.0116708175,0.874364119,2.43873977,30.252099899999997
2418.0,0.0116825,2418.0,0.876193,2418.0,2.4469,2418.0,30.3725,0.010514250000000001,0.7880969,2.1983940000000004,27.249010000000002,0.011565675,0.8668469899999999,2.4177564,29.963131,0.0116708175,0.874721999,2.43969264,30.2345431
2418.25,0.0112057,2418.25,0.874763,2418.25,2.44499,2418.25,30.3315,0.010466570000000001,0.7884307,2.202019,27.331149999999997,0.011560906999999999,0.86741677,2.4224119,30.068365,0.0116703407,0.8753153770000001,2.44445119,30.3420865
2418.5,0.0112057,2418.5,0.877147,2418.5,2.44976,2418.5,30.3649,0.010085130000000001,0.7875251,2.2009680000000005,27.30169,0.011093643,0.86603921,2.4205878000000003,30.028518999999996,0.011194494300000002,0.8738906209999999,2.4425497800000002,30.3012019
2418.75,0.0112057,2418.75,0.874763,2418.75,2.44261,2418.75,30.3281,0.010085130000000001,0.7891939,2.204069,27.32473,0.011093643,0.86835169,2.4251909,30.060882999999997,0.011194494300000002,0.8762674690000001,2.4473030899999997,30.3344983
2419.0,0.0116825,2419.0,0.8781,2419.0,2.4469,2419.0,30.4168,0.01013281,0.7876204,2.1987780000000003,27.304160000000003,0.011098411,0.86604874,2.4182268000000002,30.025705999999996,0.011194971100000001,0.873891574,2.44017168,30.2978606
2419.25,0.0116825,2419.25,0.8781,2419.25,2.43879,2419.25,30.2862,0.010514250000000001,0.79029,2.201399,27.36206,0.011565675,0.869319,2.4223499,30.111326,0.0116708175,0.8772219,2.44444499,30.3862526
2419.5,0.0116825,2419.5,0.879054,2419.5,2.45167,2419.5,30.3968,0.010514250000000001,0.7903854,2.1961990000000005,27.26864,0.011565675,0.8693285399999999,2.4145309,29.984444,0.0116708175,0.877222854,2.43636409,30.2560244
2419.75,0.0116825,2419.75,0.880485,2419.75,2.44881,2419.75,30.435,0.010514250000000001,0.7912916999999999,2.206217,27.36094,0.011565675,0.87027777,2.4271247000000002,30.093213999999996,0.0116708175,0.8781763770000001,2.44921547,30.3664414
2420.0,0.0116825,2420.0,0.880485,2420.0,2.44833,2420.0,30.4002,0.010514250000000001,0.7924365,2.203881,27.38802,0.011565675,0.87168015,2.4243170999999997,30.130302,0.0116708175,0.8796045149999999,2.4463607099999995,30.404530199999996
2420.25,0.0116825,2420.25,0.879054,2420.25,2.45071,2420.25,30.3177,0.010514250000000001,0.7922934,2.203735,27.351930000000003,0.011565675,0.87166584,2.4238705,30.095373000000002,0.0116708175,0.8796030839999999,2.44588405,30.3697173
2420.5,0.0116825,2420.5,0.8781,2420.5,2.45214,2420.5,30.311,0.010514250000000001,0.7910532,2.205782,27.28526,0.011565675,0.87025392,2.4262172,30.014455999999996,0.0116708175,0.878173992,2.44826072,30.287375599999997
2420.75,0.0116825,2420.75,0.877147,2420.75,2.44738,2420.75,30.3386,0.010514250000000001,0.7901947,2.2064500000000002,27.28266,0.011565675,0.8693094699999999,2.4275710000000004,30.008166,0.0116708175,0.877220947,2.4496831,30.280716599999998
2421.0,0.0116825,2421.0,0.879531,2421.0,2.4469,2421.0,30.3534,0.010514250000000001,0.7896707,2.202594,27.30622,0.011565675,0.86839937,2.4229013999999998,30.035362,0.0116708175,0.876272237,2.4449321399999997,30.308276199999998
2421.25,0.0116825,2421.25,0.879054,2421.25,2.44595,2421.25,30.3844,0.010514250000000001,0.7915302,2.202115,27.321160000000003,0.011565675,0.87073092,2.4224215,30.050176,0.0116708175,0.8786509919999999,2.44445215,30.3230776
2421.5,0.0116825,2421.5,0.879054,2421.5,2.44165,2421.5,30.3587,0.010514250000000001,0.7911486,2.200925,27.343390000000003,0.011565675,0.87026346,2.4214475,30.080298999999997,0.0116708175,0.878174946,2.44349975,30.353989900000002
2421.75,0.0116825,2421.75,0.8781,2421.75,2.43927,2421.75,30.3371,0.010514250000000001,0.7910532,2.1972470000000004,27.32067,0.011565675,0.87025392,2.4172097,30.054896999999997,0.0116708175,0.878173992,2.4392059699999997,30.328319699999998
2422.0,0.0116825,2422.0,0.880008,2422.0,2.44261,2422.0,30.3138,0.010514250000000001,0.7904808000000001,2.1956770000000003,27.30106,0.011565675,0.8693380799999999,2.4149107,30.033496,0.0116708175,0.877223808,2.43683407,30.3067396
2422.25,0.0116825,2422.25,0.883346,2422.25,2.44213,2422.25,30.2914,0.010514250000000001,0.792341,2.1983010000000003,27.28018,0.011565675,0.8712413,2.4181791,30.010438,0.0116708175,0.87913133,2.44016691,30.283463800000003
2422.5,0.0116825,2422.5,0.884776,2422.5,2.44261,2422.5,30.3715,0.010514250000000001,0.7951544,2.1979650000000004,27.27027,0.011565675,0.87452684,2.4177135,29.989286999999997,0.0116708175,0.882464084,2.4396883500000004,30.2611887
2422.75,0.0116825,2422.75,0.88573,2422.75,2.43736,2422.75,30.3038,0.010514250000000001,0.7963938,2.197824,27.32758,0.011565675,0.87593778,2.4181314000000005,30.067108,0.0116708175,0.883892178,2.44016214,30.3410608
2423.0,0.0116825,2423.0,0.883822,2423.0,2.44499,2423.0,30.4393,0.010514250000000001,0.7969662,2.1943870000000003,27.286969999999997,0.011565675,0.8768536200000001,2.4130627,30.002117,0.0116708175,0.884842362,2.4349302699999997,30.2736317
2423.25,0.0116825,2423.25,0.883346,2423.25,2.44165,2423.25,30.3968,0.010514250000000001,0.7953922,2.2001570000000004,27.39112,0.011565675,0.8749790199999999,2.4205067000000002,30.134482,0.0116708175,0.882937702,2.44254167,30.4088182
2423.5,0.0116825,2423.5,0.881438,2423.5,2.43498,2423.5,30.3696,0.010514250000000001,0.7948206,2.1968180000000004,27.3544,0.011565675,0.8744934600000001,2.4171668,30.09256,0.0116708175,0.882460746,2.43920168,30.366376
2423.75,0.0116825,2423.75,0.884299,2423.75,2.44452,2423.75,30.3372,0.010514250000000001,0.7935803,2.1924360000000003,27.3294,0.011565675,0.87265223,2.4107256,30.06558,0.0116708175,0.8805594230000001,2.4325545600000003,30.339198
2424.0,0.0116825,2424.0,0.878577,2424.0,2.45071,2424.0,30.3591,0.010514250000000001,0.7952969,2.200687,27.30567,0.011565675,0.87539879,2.4201366999999996,30.034047,0.0116708175,0.8834089789999999,2.44208167,30.306884699999998
2424.25,0.0116825,2424.25,0.879531,2424.25,2.45024,2424.25,30.3439,0.010514250000000001,0.7908147,2.205592,27.32167,0.011565675,0.86980077,2.4261982,30.055357,0.0116708175,0.877699377,2.44825882,30.328725700000003
2424.5,0.0116825,2424.5,0.881915,2424.5,2.45214,2424.5,30.3258,0.010514250000000001,0.7918162999999999,2.205406,27.307700000000004,0.011565675,0.87075953,2.4257566,30.04028,0.0116708175,0.8786538529999999,2.44779166,30.313538000000005
2424.75,0.0116825,2424.75,0.880008,2424.75,2.4531,2424.75,30.378,0.010514250000000001,0.7935328,2.2070220000000003,27.298440000000003,0.011565675,0.87307678,2.4276282,30.023064,0.0116708175,0.881031178,2.44968882,30.2955264
2425.0,0.0116825,2425.0,0.8812,2425.0,2.45405,2425.0,30.4321,0.010514250000000001,0.7921264,2.207885,27.34561,0.011565675,0.8712198400000001,2.4285785,30.074761,0.0116708175,0.8791291840000001,2.45064785,30.3476761
2425.25,0.0116825,2425.25,0.882392,2425.25,2.45501,2425.25,30.4102,0.010514250000000001,0.7931992,2.2087410000000003,27.3867,0.011565675,0.87239992,2.4295191,30.127559999999995,0.0116708175,0.880319992,2.45159691,30.401646
2425.5,0.0116825,2425.5,0.880485,2425.5,2.45501,2425.5,30.4025,0.010514250000000001,0.7939621,2.209509,27.36841,0.011565675,0.87354901,2.4304599000000002,30.106021,0.0116708175,0.881507701,2.4525549900000003,30.3797821
2425.75,0.0116825,2425.75,0.886207,2425.75,2.45644,2425.75,30.4145,0.010514250000000001,0.7930087,2.209652,27.36345,0.011565675,0.87173737,2.4304742000000004,30.098595,0.0116708175,0.879610237,2.4525564200000005,30.3721095
2426.0,0.0116825,2426.0,0.882392,2426.0,2.45739,2426.0,30.4245,0.010514250000000001,0.7972047999999999,2.210891,27.37405,0.011565675,0.87730678,2.4318851,30.110454999999998,0.0116708175,0.885316978,2.45398451,30.3840955
2426.25,0.0116825,2426.25,0.876193,2426.25,2.45691,2426.25,30.4159,0.010514250000000001,0.7935329,2.211603,27.38119,0.011565675,0.87350609,2.4328113,30.120168999999997,0.0116708175,0.881503409,2.45493213,30.3940669
2426.5,0.0116825,2426.5,0.884776,2426.5,2.45644,2426.5,30.3258,0.010514250000000001,0.789432,2.2111720000000004,27.3653,0.011565675,0.8675168999999999,2.4323362000000004,30.110840000000003,0.0116708175,0.87532539,2.4544526200000005,30.385393999999998
2426.75,0.0116825,2426.75,0.879054,2426.75,2.45739,2426.75,30.4631,0.010514250000000001,0.7957262,2.210891,27.30695,0.011565675,0.8758710200000001,2.4318851,30.023915000000002,0.0116708175,0.8838855019999999,2.45398451,30.2956115
2427.0,0.0116825,2427.0,0.881915,2427.0,2.45358,2427.0,30.3477,0.010514250000000001,0.7914346999999999,2.2112700000000003,27.405250000000002,0.011565675,0.87029207,2.4327780000000003,30.157315,0.0116708175,0.878177807,2.4549288000000002,30.432521500000004
2427.25,0.0116825,2427.25,0.881915,2427.25,2.44833,2427.25,30.3501,0.010514250000000001,0.7937235,2.207697,27.313170000000003,0.011565675,0.87309585,2.4289917,30.044247,0.0116708175,0.881033085,2.45112117,30.3173547
2427.5,0.0116825,2427.5,0.879531,2427.5,2.45834,2427.5,30.4393,0.010514250000000001,0.7934851,2.204498,27.32401,0.011565675,0.87307201,2.4239468,30.047491,0.0116708175,0.881030701,2.44589168,30.319839100000003
2427.75,0.0116825,2427.75,0.87667,2427.75,2.44976,2427.75,30.4497,0.010514250000000001,0.7912918,2.2116480000000003,27.39641,0.011565675,0.87070708,2.4336708000000002,30.135011,0.0116708175,0.8786486079999999,2.4558730800000004,30.4088711
2428.0,0.0116825,2428.0,0.877624,2428.0,2.44785,2428.0,30.4655,0.010514250000000001,0.7890984,2.204593,27.40631,0.011565675,0.8679128399999999,2.4252433,30.145360999999998,0.0116708175,0.8757942839999999,2.44730833,30.4192661
2428.25,0.0112057,2428.25,0.87667,2428.25,2.45548,2428.25,30.4116,0.010466570000000001,0.7897662,2.203828,27.41356,0.011560906999999999,0.86883822,2.4234478,30.160306,0.0116703407,0.8767454219999999,2.44540978,30.4349806
2428.5,0.0112057,2428.5,0.881438,2428.5,2.45787,2428.5,30.4517,0.010085130000000001,0.7894798000000001,2.2101710000000003,27.374450000000003,0.011093643,0.8679509799999999,2.4309491,30.107885,0.011194494300000002,0.875798098,2.45302691,30.3812285
2428.75,0.0116825,2428.75,0.883822,2428.75,2.46168,2428.75,30.4736,0.01013281,0.7935326,2.212464,27.40872,0.011098411,0.87264746,2.4333294,30.147402,0.011194971100000001,0.8805589460000001,2.45541594,30.4212702
2429.0,0.0116825,2429.0,0.881438,2429.0,2.45977,2429.0,30.4545,0.010514250000000001,0.7952014000000001,2.215321,27.42433,0.011565675,0.87495994,2.4370441,30.168673,0.0116708175,0.882935794,2.45921641,30.4431073
2429.25,0.0116825,2429.25,0.883346,2429.25,2.4531,2429.25,30.3959,0.010514250000000001,0.793485,2.213126,27.403190000000002,0.011565675,0.8726427,2.4351055999999995,30.149369,0.0116708175,0.8805584700000001,2.4573035599999997,30.4239869
2429.5,0.0116825,2429.5,0.886683,2429.5,2.44928,2429.5,30.3997,0.010514250000000001,0.7953451,2.207408,27.35669,0.011565675,0.87454591,2.4285308,30.091979000000002,0.0116708175,0.882465991,2.4506430800000003,30.365507900000004
2429.75,0.0116825,2429.75,0.883346,2429.75,2.4562,2429.75,30.3911,0.010514250000000001,0.797681,2.205044,27.35887,0.011565675,0.8777828,2.4248564,30.095617,0.0116708175,0.88579298,2.44683764,30.369291699999998
2430.0,0.0116825,2430.0,0.880485,2430.0,2.46073,2430.0,30.4155,0.010514250000000001,0.7947253000000001,2.211033,27.35443,0.011565675,0.87448393,2.4316833,30.087433,0.0116708175,0.882459793,2.45374833,30.360733300000003
2430.25,0.0116825,2430.25,0.879531,2430.25,2.46168,2430.25,30.4388,0.010514250000000001,0.7923411,2.214752,27.37628,0.011565675,0.87167061,2.4361322,30.111578,0.0116708175,0.8796035609999999,2.4582702199999997,30.3851078
2430.5,0.0116825,2430.5,0.874286,2430.5,2.45739,2430.5,30.4326,0.010514250000000001,0.7910533999999999,2.215083,27.3943,0.011565675,0.87068324,2.4370203,30.13435,0.0116708175,0.8786462239999999,2.4592140299999996,30.408355
2430.75,0.0116825,2430.75,0.874286,2430.75,2.45453,2430.75,30.4135,0.010514250000000001,0.7868574,2.2113650000000002,27.387430000000002,0.011565675,0.86554314,2.4327875000000003,30.128083,0.0116708175,0.8734117140000001,2.4549297500000002,30.4021483
2431.0,0.0116825,2431.0,0.874286,2431.0,2.45262,2431.0,30.3849,0.010514250000000001,0.7868574,2.208886,27.36929,0.011565675,0.86554314,2.4299656,30.109079,0.0116708175,0.8734117140000001,2.45207356,30.383057899999997
2431.25,0.0116825,2431.25,0.87667,2431.25,2.46025,2431.25,30.3978,0.010514250000000001,0.7870958,2.2081210000000002,27.3477,0.011565675,0.86556698,2.4281701,30.08118,0.0116708175,0.873414098,2.4501750099999997,30.354528
2431.5,0.0116825,2431.5,0.878458,2431.5,2.46216,2431.5,30.4183,0.010514250000000001,0.7891818,2.214416,27.36007,0.011565675,0.86792118,2.4356666,30.094027,0.0116708175,0.8757951179999999,2.45779166,30.367422700000002
2431.75,0.0116825,2431.75,0.880961,2431.75,2.45358,2431.75,30.4497,0.010514250000000001,0.7908625,2.215086,27.37961,0.011565675,0.8696984499999999,2.4374526,30.114430999999996,0.0116708175,0.877582045,2.45968926,30.3879131
2432.0,0.0116825,2432.0,0.881915,2432.0,2.45358,2432.0,30.4407,0.010514250000000001,0.7929603,2.208222,27.40383,0.011565675,0.87216093,2.4290442,30.145113,0.0116708175,0.880080993,2.45112642,30.419241300000003
2432.25,0.0116825,2432.25,0.88573,2432.25,2.44916,2432.25,30.4772,0.010514250000000001,0.7941050000000001,2.20778,27.400280000000002,0.011565675,0.873134,2.429,30.136657999999997,0.0116708175,0.8810369,2.4511220000000002,30.4102958
2432.5,0.0116825,2432.5,0.886207,2432.5,2.44308,2432.5,30.5208,0.010514250000000001,0.7972047,2.203636,27.433840000000004,0.011565675,0.87687747,2.4246076,30.172864,0.0116708175,0.884844747,2.4467047600000003,30.4467664
2432.75,0.0116825,2432.75,0.886683,2432.75,2.44642,2432.75,30.4974,0.010514250000000001,0.7976339,2.1991060000000004,27.46638,0.011565675,0.87734969,2.4186826,30.215358000000002,0.0116708175,0.885321269,2.4406402600000003,30.4902558
2433.0,0.0116825,2433.0,0.881438,2433.0,2.46359,2433.0,30.4788,0.010514250000000001,0.7974901999999999,2.203495,27.4458,0.011565675,0.87776372,2.4221274999999998,30.192239999999998,0.0116708175,0.885791072,2.4439907499999998,30.466883999999997
2433.25,0.0116825,2433.25,0.883822,2433.25,2.45882,2433.25,30.4564,0.010514250000000001,0.7935326,2.216754,27.42868,0.011565675,0.87264746,2.4389064,30.173788000000002,0.0116708175,0.8805589460000001,2.46112164,30.4482988
2433.5,0.0116825,2433.5,0.884299,2433.5,2.46407,2433.5,30.507,0.010514250000000001,0.7954875,2.213463,27.41582,0.011565675,0.87498855,2.4342842999999994,30.152342,0.0116708175,0.882938655,2.4563664299999997,30.4259942
2433.75,0.0116825,2433.75,0.884776,2433.75,2.46025,2433.75,30.4121,0.010514250000000001,0.7959168,2.217281,27.446810000000003,0.011565675,0.8754607799999999,2.4393911,30.200981000000002,0.0116708175,0.883415178,2.4616021100000003,30.4763981
2434.0,0.0116825,2434.0,0.88716,2434.0,2.46407,2434.0,30.3448,0.010514250000000001,0.7965368,2.214607,27.36416,0.011565675,0.87595208,2.4356857,30.107306,0.0116708175,0.8838936079999999,2.4577935699999998,30.381620599999998
2434.25,0.0116825,2434.25,0.889068,2434.25,2.46252,2434.25,30.4407,0.010514250000000001,0.7986348,2.217508,27.31991,0.011565675,0.8783074799999999,2.4394138,30.042311,0.0116708175,0.886274748,2.4616043800000003,30.3145511
2434.5,0.0116825,2434.5,0.888591,2434.5,2.46359,2434.5,30.5327,0.010514250000000001,0.8001135,2.2163749999999998,27.40583,0.011565675,0.8801725499999999,2.4379055,30.137213,0.0116708175,0.8881784549999999,2.4600585500000003,30.4103513
2434.75,0.0116825,2434.75,0.888591,2434.75,2.46216,2434.75,30.4455,0.010514250000000001,0.7997319,2.217088,27.47071,0.011565675,0.87970509,2.4389398,30.226500999999995,0.0116708175,0.887702409,2.4611249799999997,30.5020801
2435.0,0.0116825,2435.0,0.889664,2435.0,2.46454,2435.0,30.5256,0.010514250000000001,0.7998392000000001,2.216182,27.408959999999997,0.011565675,0.8797158199999999,2.4375622,30.141845999999997,0.0116708175,0.8877034819999999,2.45970022,30.415134600000002
2435.25,0.0116825,2435.25,0.890021,2435.25,2.46109,2435.25,30.4979,0.010514250000000001,0.8007333,2.217741,27.47027,0.011565675,0.88077093,2.4398601,30.220067,0.0116708175,0.888774693,2.46207201,30.4950467
2435.5,0.0116825,2435.5,0.891452,2435.5,2.45882,2435.5,30.4731,0.010514250000000001,0.8011619999999999,2.2147539999999997,27.44563,0.011565675,0.8811351,2.4364564,30.192673000000003,0.0116708175,0.88913241,2.45862664,30.467377300000003
2435.75,0.0116825,2435.75,0.894313,2435.75,2.46356,2435.75,30.5008,0.010514250000000001,0.8025928999999999,2.213412,27.42856,0.011565675,0.88256609,2.4342791999999998,30.168646,0.0116708175,0.8905634090000001,2.4563659199999996,30.4426546
2436.0,0.0116825,2436.0,0.890498,2436.0,2.4674,2436.0,30.4593,0.010514250000000001,0.8045002,2.217588,27.44657,0.011565675,0.88533172,2.4389628000000005,30.195377,0.0116708175,0.893414872,2.4611002800000006,30.470257700000005
2436.25,0.0116825,2436.25,0.884299,2436.25,2.46693,2436.25,30.5771,0.010514250000000001,0.8008283,2.220613,27.425150000000002,0.011565675,0.88153103,2.4427213,30.155884999999998,0.0116708175,0.8896013030000001,2.46493213,30.4289585
2436.5,0.0116825,2436.5,0.884776,2436.5,2.46264,2436.5,30.5265,0.010514250000000001,0.7959168,2.219808,27.51433,0.011565675,0.8754607799999999,2.4422178,30.270823,0.0116708175,0.883415178,2.4644587799999997,30.5464723
2436.75,0.0116825,2436.75,0.881438,2436.75,2.46597,2436.75,30.4903,0.010514250000000001,0.7959646,2.216709,27.47023,0.011565675,0.87589486,2.4380469000000002,30.220873,0.0116708175,0.883887886,2.46018069,30.495937299999998
2437.0,0.0116825,2437.0,0.889068,2437.0,2.46311,2437.0,30.5246,0.010514250000000001,0.7940572,2.219087,27.444700000000005,0.011565675,0.8726999200000001,2.4412817,30.185740000000003,0.0116708175,0.8805641920000001,2.4635011700000002,30.459844
2437.25,0.0116825,2437.25,0.89479,2437.25,2.46919,2437.25,30.5642,0.010514250000000001,0.8007334,2.217407,27.4761,0.011565675,0.8802345399999999,2.4385396999999998,30.219749999999998,0.0116708175,0.888184654,2.46065297,30.494115
2437.5,0.0116825,2437.5,0.889068,2437.5,2.4736,2437.5,30.558,0.010514250000000001,0.8047388,2.222712,27.50716,0.011565675,0.88578488,2.4445422000000003,30.258496,0.0116708175,0.8938894879999999,2.4667252200000003,30.533629599999998
2437.75,0.0116825,2437.75,0.885253,2437.75,2.47408,2437.75,30.5189,0.010514250000000001,0.7997797,2.226288,27.49829,0.011565675,0.88013917,2.4488688,30.252029,0.0116708175,0.888175117,2.47112688,30.527402900000002
2438.0,0.0116825,2438.0,0.883346,2438.0,2.47241,2438.0,30.5704,0.010514250000000001,0.7965369999999999,2.226505,27.47216,0.011565675,0.8763814,2.4493224999999996,30.214226,0.0116708175,0.88436584,2.47160425,30.4884326
2438.25,0.0116825,2438.25,0.884776,2438.25,2.47074,2438.25,30.4636,0.010514250000000001,0.7951544,2.2250020000000004,27.502679999999998,0.011565675,0.87452684,2.4476692,30.263628,0.0116708175,0.882464084,2.4699359199999997,30.5397228
2438.5,0.0116825,2438.5,0.88573,2438.5,2.47122,2438.5,30.5203,0.010514250000000001,0.7963938,2.223714,27.422909999999998,0.011565675,0.87593778,2.4460374000000003,30.159531,0.0116708175,0.883892178,2.46826974,30.433193099999997
2438.75,0.0116825,2438.75,0.883822,2438.75,2.47122,2438.75,30.5794,0.010514250000000001,0.7969662,2.224098,27.47418,0.011565675,0.8768536200000001,2.4465078,30.215688,0.0116708175,0.884842362,2.4687487800000003,30.4898388
2439.0,0.0116825,2439.0,0.879531,2439.0,2.47122,2439.0,30.6228,0.010514250000000001,0.7950107000000001,2.224098,27.5258,0.011565675,0.87494087,2.4465078,30.27404,0.0116708175,0.882933887,2.4687487800000003,30.548864
2439.25,0.0112057,2439.25,0.888114,2439.25,2.46836,2439.25,30.5418,0.010466570000000001,0.7924361999999999,2.223812,27.55242,0.011560906999999999,0.8708215199999999,2.4464792,30.315762,0.0116703407,0.8786600519999999,2.4687459200000004,30.5920962
2439.5,0.0116825,2439.5,0.881915,2439.5,2.46359,2439.5,30.5585,0.01013281,0.7986827,2.221047,27.48929,0.011098411,0.87917087,2.4436287,30.236549,0.011194971100000001,0.887219687,2.4658868700000003,30.511274899999997
2439.75,0.0112057,2439.75,0.886207,2439.75,2.46359,2439.75,30.5194,0.010466570000000001,0.7941527,2.217231,27.498739999999998,0.011560906999999999,0.87313877,2.4389541,30.252523999999998,0.0116703407,0.881037377,2.46112641,30.5279024
2440.0,0.0112057,2440.0,0.881438,2440.0,2.46836,2440.0,30.5108,0.010085130000000001,0.7971094,2.217708,27.466600000000003,0.011093643,0.8772972399999999,2.4390018,30.21412,0.011194494300000002,0.885316024,2.4611311799999998,30.488872
2440.25,0.0112057,2440.25,0.881915,2440.25,2.47694,2440.25,30.5375,0.010085130000000001,0.7933419,2.222382,27.46239,0.011093643,0.87262839,2.4437622,30.205959,0.011194494300000002,0.8805570390000002,2.46590022,30.4803159
2440.5,0.0112057,2440.5,0.883822,2440.5,2.4655,2440.5,30.5103,0.010085130000000001,0.7939142,2.228102,27.48103,0.011093643,0.87311492,2.4520562,30.231853,0.011194494300000002,0.881034992,2.4744516199999995,30.5069353
2440.75,0.0116825,2440.75,0.886683,2440.75,2.47503,2440.75,30.5313,0.01013281,0.7957259,2.219903,27.46137,0.011098411,0.87501239,2.4409403,30.205407,0.011194971100000001,0.882941039,2.46304403,30.4798107
2441.0,0.0112057,2441.0,0.887637,2441.0,2.47026,2441.0,30.5475,0.010466570000000001,0.7981100999999999,2.2270499999999998,27.47979,0.011560906999999999,0.87782571,2.4502319999999997,30.226149,0.0116703407,0.8857972709999999,2.4725502,30.500784900000003
2441.25,0.0116825,2441.25,0.890498,2441.25,2.47265,2441.25,30.575,0.01013281,0.7991594,2.2234730000000003,27.4955,0.011098411,0.87878924,2.4455813,30.242299999999997,0.011194971100000001,0.886752224,2.4677921300000003,30.51698
2441.5,0.0116825,2441.5,0.88716,2441.5,2.47742,2441.5,30.6195,0.010514250000000001,0.8011144,2.225862,27.521949999999997,0.011565675,0.88155964,2.4479712,30.269695,0.0116708175,0.8896041640000001,2.4701821199999996,30.5444695
2441.75,0.0116825,2441.75,0.883346,2441.75,2.47837,2441.75,30.6019,0.010514250000000001,0.7980626,2.229773,27.55579,0.011565675,0.87825026,2.4526553,30.313129,0.0116708175,0.8862690259999999,2.47494353,30.5888629
2442.0,0.0116825,2442.0,0.88716,2442.0,2.47646,2442.0,30.537,0.010514250000000001,0.7953928,2.230342,27.535220000000002,0.011565675,0.87455068,2.4535672,30.295232000000002,0.0116708175,0.8824664680000001,2.47588972,30.571233199999998
